,Title,Year,Genre,Rating,Director,Votes
8735,Earth Defense Force: Insect Armageddon,2011.0,"['Action', 'Adventure', 'Family']",6.6,Steve Blum,50
8736,Callahan's Crosstime Saloon,1997.0,"['Adventure', 'Comedy', 'Fantasy']",6.6,Kathleen Bober,8
8737,Knights of the Temple: Infernal Crusade,2004.0,['Action'],6.6,Heiko Tom Felde,23
8738,FIFA Manager 11,2010.0,,6.6,,37
8739,CSI: Fatal Conspiracy,2010.0,"['Adventure', 'Crime', 'Mystery']",6.6,Laurence Fishburne,84
8740,The Book of Masters,2009.0,['Adventure'],6.6,,13
8741,Red Faction: Armageddon,2011.0,"['Action', 'Sci-Fi']",6.6,Keith Arem,369
8742,Thor: God of Thunder,2011.0,"['Action', 'Adventure', 'Fantasy']",6.6,Michael McCormick,934
8743,WWE All Stars,2011.0,"['Action', 'Sport']",6.6,Dori Arazi,158
8744,Saw II: Flesh & Blood,2010.0,"['Action', 'Adventure', 'Crime']",6.6,Tobin Bell,193
8745,Harry Potter: Wizarding World,2009.0,['Fantasy'],6.6,Scot Bradford,19
8746,Immortals Fenyx Rising: Myths of the Eastern Realm,2021.0,,6.6,Scott Phillips,5
8747,Star Wars: The Clone Wars - Republic Heroes,2009.0,"['Animation', 'Action', 'Adventure']",6.6,Matt Lanter,267
8748,Shrek's Carnival Craze,2008.0,"['Animation', 'Adventure', 'Comedy']",6.6,Michael Gough,14
8749,Tenchu 4,2008.0,"['Action', 'Adventure', 'Drama']",6.6,Liam O'Brien,27
8750,Kaze and the Wild Masks,2021.0,"['Action', 'Adventure', 'Fantasy']",6.6,Cristiano Bartel,8
8751,Lego Rock Band,2009.0,,6.6,Jon Burton,87
8752,Knockout City,2021.0,['Action'],6.6,Sean Cranston,22
8753,SpongeBob's Atlantis SquarePantis,2007.0,"['Action', 'Adventure', 'Comedy']",6.6,Douglas Carrigan,81
8754,Fainaru fantajî XII: Revananto uingu,2007.0,,6.6,Motomu Toriyama,76
8755,LEGO Builder's Journey,2019.0,,6.6,,7
8756,Blazing Chrome,2019.0,"['Action', 'Adventure', 'Fantasy']",6.6,Alicia Andrew,7
8757,Reigns: Her Majesty,2017.0,['History'],6.6,,7
8758,Donkey Kong Land,1995.0,"['Action', 'Adventure', 'Family']",6.6,,73
8759,Kirby Bowl,1994.0,"['Action', 'Family', 'Fantasy']",6.6,Takashi Saito,59
8760,Pro Evolution Soccer 2019,2018.0,['Sport'],6.6,Jim Beglin,35
8761,Kandagawa Jet Girls,2020.0,"['Action', 'Sport']",6.6,Yû Sasahara,5
8762,Monsters vs. Aliens,2009.0,"['Animation', 'Action', 'Adventure']",6.6,Margaret Tang,439
8763,Zathura,2005.0,"['Action', 'Adventure', 'Family']",6.6,Jon Favreau,81
8764,Leisure Suit Larry: Wet Dreams Dry Twice,2020.0,"['Adventure', 'Comedy']",6.6,Malte Schmidt,14
8765,Galaga Legions,2008.0,"['Action', 'Fantasy', 'Sci-Fi']",6.6,Tadashi Iguchi,14
8766,Colossal Cave Adventure,1976.0,"['Adventure', 'Fantasy']",6.6,,13
8767,Bus Driver,2007.0,,6.6,,17
8768,Rec Room,2016.0,['Family'],6.6,Cameron Brown,22
8769,Out Zone,1990.0,"['Action', 'Sci-Fi']",6.6,,18
8770,The Firemen,1994.0,['Adventure'],6.6,,14
8771,Cars Mater-National,2007.0,['Adventure'],6.6,Keith Ferguson,115
8772,G.O.D: Mezameyo to yobu koe ga kikoe,1996.0,"['Action', 'Adventure', 'Comedy']",6.6,Yuki Denda,6
8773,Terrorist Takedown 3,2010.0,"['Action', 'War']",6.6,Michael Sokolski,7
8774,Operation Darkness,2007.0,"['Action', 'Adventure', 'Drama']",6.6,Hisakazu Masubuchi,23
8775,New Pokémon Snap,2021.0,,6.6,Ben Lepley,75
8776,Sonic Unleashed,2008.0,"['Action', 'Adventure', 'Family']",6.6,Yoshihisa Hashimoto,1081
8777,XCOM: Chimera Squad,2020.0,"['Action', 'Sci-Fi']",6.6,Chris Fries,43
8778,Old Man's Journey,2017.0,"['Adventure', 'Drama']",6.6,Felix Bohatsch,25
8779,They Are Billions,2017.0,['Action'],6.6,,14
8780,Crypt Killer,1995.0,['Action'],6.6,,5
8781,Ultimate Epic Battle Simulator,2017.0,"['Action', 'War']",6.6,,11
8782,SaGa Scarlet Grace: Ambitions,2019.0,['Fantasy'],6.6,Masahiro Kataoka,10
8783,KoGaMa,2011.0,"['Action', 'Adventure', 'Family']",6.6,,7
8784,Super Puyo Puyo 2,1995.0,,6.6,,10
8785,SingStar Amped,2007.0,,6.6,Mike Haigh,23
8786,Space Giraffe,2007.0,"['Action', 'Sci-Fi']",6.6,,13
8787,MLB 20: The Show,2020.0,['Sport'],6.6,Erik Braa,32
8788,Senran Kagura Peach Ball,2018.0,['Comedy'],6.6,Ken'ichiro Takaki,5
8789,Atelier Ryza: Ever Darkness & the Secret Hideout,2019.0,"['Animation', 'Adventure']",6.6,Shinichi Abiko,14
8790,Just Dance 2020,2019.0,"['Family', 'Music']",6.6,Maxime Montcalm,51
8791,Avengers: Damage Control,2019.0,['Action'],6.6,Ryan Bartley,48
8792,Minit,2018.0,['Adventure'],6.6,Jan Willem Nijman,45
8793,Destroy All Humans: Path of the Furon,2008.0,"['Action', 'Adventure', 'Comedy']",6.6,Jon Knoles,132
8794,Song of Horror,2019.0,['Horror'],6.6,Ignacio F. Herrero,22
8795,Blair Witch,2019.0,"['Adventure', 'Horror', 'Mystery']",6.6,Mateusz Lenart,557
8796,Minecraft Dungeons,2020.0,['Action'],6.6,,190
8797,Minecraft Earth,2019.0,['Adventure'],6.6,,8
8798,Beyond Castle Wolfenstein,1984.0,['Action'],6.6,,29
8799,Batman: Partners in Peril,1996.0,,6.6,,10
8800,SingStar Pop,2007.0,,6.6,Michael Koltes,62
8801,Battletoads,2020.0,"['Action', 'Adventure']",6.6,A.J. Grand-Scrutton,109
8802,Gato Roboto,2019.0,"['Action', 'Adventure', 'Fantasy']",6.7,,27
8803,Metal Slug XX,2009.0,"['Action', 'Adventure']",6.6,,16
8804,Tetris Evolution,2007.0,['Action'],6.6,,12
8805,Metropolis: Lux Obscura,2017.0,"['Action', 'Mystery']",6.6,,9
8806,The Complex,2020.0,"['Sci-Fi', 'Thriller']",6.6,Paul Raschid,251
8807,Die Siedler IV,2001.0,,6.6,Albert Calvert,41
8808,Iron Storm,2002.0,"['Action', 'Adventure']",6.6,Gay Marshall,21
8809,Chicken Little: Ace in Action,2006.0,"['Animation', 'Action', 'Adventure']",6.6,Zach Braff,92
8810,James Bond Jr.,1992.0,"['Action', 'Adventure']",6.6,,19
8811,Iron Man/X-O Manowar in Heavy Metal,1996.0,"['Action', 'Adventure', 'Crime']",6.6,,22
8812,Zoo Tycoon 2: Dino Danger Pack,2006.0,,6.6,,22
8813,Quest 64,1998.0,"['Action', 'Adventure', 'Fantasy']",6.6,Tomokazu Hattori,40
8814,Konjiki no Gasshu Beru!!: Gekitô! Saikyô no mamanotachi,2005.0,"['Action', 'Adventure', 'Mystery']",6.6,Kazuhiko Inoue,21
8815,Maken Shao: Demon Sword,2001.0,['Action'],6.6,,9
8816,Thrust,1986.0,['Action'],6.6,,16
8817,FIFA Soccer 96,1995.0,['Sport'],6.6,,140
8818,NBA Live 06,2005.0,['Sport'],6.6,Marv Albert,112
8819,X-Men: The Official Game,2006.0,"['Action', 'Adventure', 'Fantasy']",6.6,Adam Tierney,707
8820,King of the Monsters,1991.0,"['Action', 'Fantasy', 'Sci-Fi']",6.6,Hamachi Papa,51
8821,Star Fleet I: The War Begins,1985.0,['Sci-Fi'],6.6,,18
8822,The King of Fighters EX2: Howling Blood,2003.0,['Action'],6.6,Ai Nonaka,19
8823,Knockout Kings 2003,2002.0,['Sport'],6.6,,6
8824,Darkstar: The Interactive Movie,2010.0,"['Action', 'Adventure', 'Mystery']",6.6,J. Allen Williams,49
8825,Magical Mirror Starring Mickey Mouse,2002.0,['Adventure'],6.6,Wayne Allwine,25
8826,Beach Spikers,2002.0,"['Action', 'Sport']",6.6,Eigo Kasahara,19
8827,Predator 2,1991.0,"['Action', 'Adventure', 'Sci-Fi']",6.6,,104
8828,Aliens Versus Predator: Extinction,2003.0,,6.6,Dave Wittenberg,174
8829,Ikari III: The Rescue,1989.0,"['Action', 'Adventure']",6.6,,26
8830,Rokkuman Warudo,1991.0,['Adventure'],6.6,,50
8831,Conker's Pocket Tales,1999.0,['Adventure'],6.6,Gareth Jones,38
8832,Minna no gorufu pôtaburu,2004.0,['Sport'],6.6,Jinichi Fuyuki,18
8833,Geki-Oh: Shienryu,1999.0,['Action'],6.6,Hiroki Komuro,8
8834,Over the Hedge,2006.0,"['Animation', 'Action', 'Adventure']",6.6,Stephen Stanton,523
8835,Golf,1990.0,,6.6,,6
8836,Pariah,2005.0,"['Action', 'Sci-Fi']",6.6,Rachel Schmalz,86
8837,Red Ninja: End of Honor,2005.0,"['Action', 'Adventure']",6.6,Shinsuke Sato,21
8838,X-Out,1990.0,"['Action', 'Adventure', 'Fantasy']",6.6,Teut Weidemann,16
8839,SRS: Street Racing Syndicate,2004.0,,6.6,Kevin Collins,41
8840,Hunter: The Reckoning Wayward,2003.0,"['Action', 'Adventure', 'Fantasy']",6.6,Adam Conway,28
8841,The Crystal Key,1999.0,"['Adventure', 'Mystery', 'Sci-Fi']",6.6,Jennifer Matheson,6
8842,Rockman X Command Mission,2004.0,"['Action', 'Adventure', 'Mystery']",6.6,Yoshinori Takenaka,66
8843,Leisure Suit Larry's Casino,1998.0,['Comedy'],6.6,Al Lowe,22
8844,The Powerpuff Girls: Mojo's Pet Project,2001.0,"['Animation', 'Action', 'Adventure']",6.6,Cathy Cavadini,14
8845,Master of Orion 3,2003.0,['Sci-Fi'],6.6,Tim Hume,47
8846,Ferrari F355 Challenge,2002.0,,6.6,Alan J.,12
8847,Codename: Nina - Global Terrorism Task Force,2003.0,"['Action', 'Adventure']",6.6,,7
8848,Match Point,1984.0,,6.6,,19
8849,The Lord of the Rings: Vol. I,1990.0,"['Action', 'Fantasy']",6.6,,24
8850,Caveman,1981.0,['Action'],6.6,,7
8851,The Haunted Mansion,2003.0,"['Horror', 'Thriller']",6.6,Dee Bradley Baker,45
8852,Spacewar!,1962.0,"['Action', 'Sci-Fi']",6.6,Steve Russel,50
8853,Super Hang-On,1987.0,['Sport'],6.6,Yu Suzuki,94
8854,Schizm: Mysterious Journey,2001.0,"['Adventure', 'Fantasy', 'Mystery']",6.6,Rodney Beddal,6
8855,Crazy Taxi 3: High Roller,2002.0,"['Action', 'Comedy']",6.6,Kevin Miller,76
8856,Phantasy Star III: Generations of Doom,1991.0,"['Adventure', 'Family', 'Fantasy']",6.6,Hirondo Saiki,48
8857,NHL 2003,2002.0,['Sport'],6.6,Jim Hughson,72
8858,Syphon Filter: The Omega Strain,2004.0,"['Action', 'Adventure', 'Thriller']",6.6,James Arnold Taylor,105
8859,The Rescue of Pops Ghostly,1987.0,['Action'],6.6,Ron Brody,10
8860,.hack//Akusei heni vol. 2,2002.0,"['Action', 'Adventure', 'Drama']",6.6,Hiroshi Matsuyama,48
8861,Tobal No. 1,1996.0,['Action'],6.6,Seiichi Ishii,22
8862,ATV: Quad Power Racing 2,2003.0,,6.6,,21
8863,The Adventures of Pinocchio,1996.0,"['Adventure', 'Family', 'Fantasy']",6.6,Ken Berris,68
8864,Star Wars: The Clone Wars,2002.0,"['Action', 'Adventure', 'Sci-Fi']",6.6,Greg Borrud,407
8865,Lucky & Wild,1993.0,"['Action', 'Comedy', 'Crime']",6.6,,14
8866,Wetrix,1998.0,,6.6,John Pickford,29
8867,Starmaster,1982.0,,6.6,,16
8868,K.C.'s Krazy Chase,1982.0,"['Adventure', 'Family']",6.6,,9
8869,Hitchcock: The Final Cut,2002.0,"['Horror', 'Mystery', 'Thriller']",6.6,Paul Bandey,12
8870,Galerians: Ash,2002.0,"['Action', 'Adventure']",6.6,Hiroshi Kobayashi,24
8871,Warlords,1980.0,"['Family', 'Fantasy']",6.6,,38
8872,Atlantis: The Lost Empire,2001.0,"['Animation', 'Sci-Fi']",6.6,Douglas Carrigan,134
8873,Trespasser,1998.0,"['Adventure', 'Action', 'Sci-Fi']",6.6,Minnie Driver,206
8874,Super Street Fighter II X: Revival,2001.0,['Action'],6.6,Tomomichi Nishimura,75
8875,Rambo: First Blood Part II,1986.0,"['Action', 'Adventure']",6.6,,128
8876,Assault Suits Valken,1992.0,"['Action', 'Adventure', 'Fantasy']",6.6,,27
8877,Airblade,2001.0,"['Action', 'Adventure', 'Sci-Fi']",6.6,Steve Brodie,45
8878,Star Wars: Return of the Jedi - Death Star Battle,1983.0,"['Action', 'Adventure', 'Fantasy']",6.6,,84
8879,The Addams Family,1992.0,"['Adventure', 'Family', 'Fantasy']",6.6,,176
8880,Kochira Katsushika-ku Kameari kôen mae hashutsujo,1997.0,"['Action', 'Comedy']",6.6,,18
8881,Haisukûru! Kimengumi,1986.0,"['Action', 'Adventure']",6.6,,12
8882,Space Invaders,1999.0,"['Action', 'Sci-Fi']",6.6,Tracey Powlas,44
8883,Wheel of Fortune,1998.0,['Family'],6.6,David Elver,33
8884,Star Wars: Obi-Wan,2001.0,"['Action', 'Adventure', 'Sci-Fi']",6.6,Dan Connors,206
8885,Men in Black: The Series,1999.0,,6.6,,15
8886,Pac-Land,1984.0,['Family'],6.6,,52
8887,Abuse,1996.0,['Action'],6.6,,33
8888,Minesweeper,1989.0,"['Action', 'Family']",6.6,,845
8889,Beavis and Butt-Head,1994.0,"['Animation', 'Action', 'Comedy']",6.6,Adam Welsh,130
8890,Rollcage Stage II,2000.0,"['Action', 'Adventure', 'Family']",6.6,,23
8891,Sewer Shark,1992.0,"['Action', 'Sci-Fi']",6.6,John Dykstra,105
8892,Leisure Suit Larry 5: Passionate Patti Does a Little Undercover Work,1991.0,['Comedy'],6.6,Al Lowe,83
8893,Ready 2 Rumble Boxing,1999.0,['Sport'],6.6,Mo Davoudian,99
8894,Blue Stinger,1999.0,"['Action', 'Adventure', 'Horror']",6.6,Ayumu Kojima,62
8895,Alien: Resurrection,2000.0,"['Action', 'Horror', 'Sci-Fi']",6.6,Steven Gilborn,197
8896,Die Hard Trilogy 2: Viva Las Vegas,2000.0,"['Action', 'Adventure', 'Thriller']",6.6,Lani Minella,97
8897,Pro Pinball: Timeshock!,1997.0,"['Family', 'Sport']",6.6,Adrian Barritt,28
8898,RPG tsukuru 3,1997.0,['Family'],6.6,,11
8899,Gekido,2000.0,"['Action', 'Adventure']",6.6,Domenico Barba,27
8900,Ace Ventura,1996.0,"['Animation', 'Adventure', 'Comedy']",6.6,Michael Daingerfield,190
8901,Star Wars: Episode I - The Phantom Menace,1999.0,"['Action', 'Adventure', 'Sci-Fi']",6.6,Jake Lloyd,1102
8902,Battle Arena Toshinden 2,1995.0,,6.6,Ryûzaburô Ôtomo,38
8903,Shark Jaws,1975.0,"['Action', 'Thriller']",6.6,,22
8904,Hyper Olympic,1983.0,['Sport'],6.6,,82
8905,Gotcha! The Sport!,1987.0,,6.6,,9
8906,Elevator Action,1983.0,"['Action', 'Crime', 'Family']",6.6,,91
8907,Double Dribble,1987.0,['Sport'],6.6,,59
8908,Wrecking Crew,1984.0,"['Action', 'Family']",6.6,,68
8909,The Simpsons: Virtual Springfield,1997.0,"['Adventure', 'Comedy']",6.6,Dan Castellaneta,238
8910,Infernal,2007.0,['Action'],6.5,,14
8911,Medal of Honor: Heroes,2006.0,"['Action', 'History', 'War']",6.5,,23
8912,Bubsy: Paws on Fire!,2019.0,"['Animation', 'Adventure']",6.5,Alex Neuse,13
8913,Childish Gambino: Pharos,2018.0,['Music'],6.5,Donald Glover,15
8914,Nagenawa Akushon! Guruguru! Chibi-Robo!,2015.0,['Action'],6.5,Keita Eto,26
8915,Dirt Rally 2.0,2019.0,"['Action', 'Adventure', 'Sport']",6.5,Neil Cole,120
8916,NHL 19,2018.0,['Sport'],6.5,Sean Ramjagsingh,84
8917,Rockman X Anniversary Collection 2,2018.0,"['Action', 'Adventure', 'Drama']",6.5,Jeffrey Watson,9
8918,Bard's Tale IV,2018.0,['Fantasy'],6.5,Mo Davoudian,16
8919,Cabela's Big Game Hunter 2012,2011.0,['Adventure'],6.5,,9
8920,Rage 2,2019.0,"['Action', 'Sci-Fi']",6.5,Tim Willits,649
8921,Super Mega Baseball,2014.0,['Sport'],6.5,,17
8922,Hagane no renkinjutsushi 3: Kami o Tsugu Shôjo,2005.0,"['Action', 'Adventure', 'Drama']",6.5,Rie Kugimiya,8
8923,Dance Dance Revolution Extreme,2002.0,['Music'],6.5,Yasumi Takase,12
8924,Angry Birds 2,2015.0,"['Animation', 'Action', 'Adventure']",6.5,,213
8925,Killing Floor: Incursion,2017.0,,6.5,Brian Hanford,6
8926,Harvest Moon: Light of Hope,2017.0,"['Adventure', 'Family']",6.5,,10
8927,Shining Force CD,1994.0,"['Action', 'Adventure']",6.5,Yasuhiro Taguchi,12
8928,Fire Emblem: Mystery of the Emblem,1994.0,"['Action', 'Adventure', 'Family']",6.5,Shouzou Kaga,11
8929,Cooking Mama: Cook Off,2007.0,['Family'],6.5,Yoko Nishino,11
8930,Advanced Dungeons & Dragons: Treasure of Tarmin Cartridge,1983.0,['Fantasy'],6.5,,6
8931,"Adventures of Bertram Fiddle: Episode 1, a Dreadly Business",2015.0,,6.5,,8
8932,PlayerUnknown's Battlegrounds,2017.0,"['Action', 'Thriller', 'War']",6.5,Brendan Greene,1740
8933,The Inpatient,2018.0,['Horror'],6.5,Nik Bowen,84
8934,Rad Rodgers,2016.0,"['Action', 'Adventure', 'Comedy']",6.5,Jon St. John,11
8935,Scanner Sombre,2017.0,"['Adventure', 'Mystery']",6.5,Chris Delay,12
8936,Hay Day,2012.0,['Family'],6.5,,66
8937,Futurama: Worlds of Tomorrow,2017.0,"['Comedy', 'Sci-Fi']",6.5,Merrick Gumble,89
8938,"Warhammer 40,000: Dawn of War III",2017.0,"['Action', 'Sci-Fi', 'War']",6.5,Alec Newman,74
8939,"Warhammer 40,000: Eternal Crusade",2016.0,,6.5,Mo Davoudian,14
8940,7 Days to Die,2013.0,['Horror'],6.5,Joel Huenink,153
8941,WRC 5: FIA World Rally Championship,2015.0,['Sport'],6.5,,26
8942,JoJo's Bizarre Adventure: Phantom Blood,2006.0,['Action'],6.5,Kazuya Nakai,7
8943,Senran Kagura Shinovi Versus,2013.0,"['Animation', 'Action']",6.5,Ken'ichiro Takaki,10
8944,WRC 6,2017.0,['Sport'],6.5,Ott Tänak,25
8945,Wild Woody,1995.0,['Action'],6.5,Jeff Farber,16
8946,Marvel's Avengers,2020.0,"['Action', 'Adventure', 'Fantasy']",6.5,Shaun Escayg,1685
8947,Home Sweet Home,2017.0,['Horror'],6.5,Saroot Tubloy,33
8948,Castlevania: Harmony of Despair,2010.0,,6.5,Shutaro Iida,20
8949,Mr. Bean's Wacky World,2009.0,['Adventure'],6.5,Rowan Atkinson,11
8950,Marvel Comics Spider-Man: The Sinister Six,1996.0,"['Animation', 'Action', 'Adventure']",6.5,Buster Maxxwell,30
8951,Piglet's Big Game,2003.0,"['Action', 'Adventure']",6.5,Ron Gilbert,14
8952,Homefront: The Revolution - Aftermath,2016.0,,6.5,Nick Barber,8
8953,Rockstar Games Presents Table Tennis,2006.0,['Sport'],6.5,Clark ov Saturn,24
8954,Assassin's Creed: Identity,2014.0,['Action'],6.5,,66
8955,Test Drive 4,1997.0,['Sport'],6.5,,18
8956,Virginia,2016.0,"['Drama', 'Mystery', 'Thriller']",6.5,Jonathan Burroughs,104
8957,20XX,2017.0,"['Action', 'Adventure', 'Sci-Fi']",6.5,Chris King,17
8958,The Adventures of Shuggy,2011.0,,6.5,,8
8959,Assault Android Cactus,2015.0,"['Action', 'Sci-Fi']",6.5,Cara Ellison,13
8960,EA Sports F1 2002,2002.0,"['Action', 'Sport']",6.5,,17
8961,Pac-Man 256,2015.0,"['Action', 'Adventure']",6.5,,33
8962,Armored Warfare,2015.0,['Action'],6.5,Richard Taylor,11
8963,Regular Show: Mordecai and Rigby in 8-Bit Land,2013.0,"['Action', 'Adventure', 'Comedy']",6.5,,36
8964,Edge of Nowhere,2016.0,['Adventure'],6.5,Brian Allgeier,14
8965,Zeruda no densetsu: Toraifôsu sanjuushi,2015.0,"['Action', 'Adventure', 'Family']",6.5,Hiromasa Shikata,90
8966,Blake Stone: Aliens of Gold,1993.0,"['Action', 'Sci-Fi']",6.5,,18
8967,Micro Machines V3,1997.0,['Action'],6.5,Big Al,24
8968,Kung Fu Panda: Legendary Warriors,2008.0,"['Animation', 'Adventure']",6.5,Jackie Chan,51
8969,Marvel Avengers Academy,2016.0,"['Action', 'Adventure', 'Comedy']",6.5,Jesse Adam,220
8970,Contagion,2014.0,,6.5,Brian Comer,11
8971,Grow Home,2015.0,"['Adventure', 'Sci-Fi']",6.5,Ubisoft Reflections,117
8972,Adventure Time: Finn & Jake Investigations,2015.0,"['Animation', 'Action', 'Adventure']",6.5,Dave Ellis,54
8973,James Bond: World of Espionage,2015.0,['Action'],6.5,Daniel Craig,123
8974,Pro Evolution Soccer 2015,2014.0,['Sport'],6.5,Kazuki Araki,313
8975,Pokémon GO,2016.0,"['Action', 'Adventure', 'Family']",6.5,Ektor Pan,938
8976,Desert Demolition Starring Road Runner and Wile E. Coyote,1995.0,,6.5,,19
8977,Battletoads in Battlemaniacs,1993.0,,6.5,,63
8978,Alien Breed 2: Assault,2010.0,"['Action', 'Sci-Fi']",6.5,,21
8979,For Honor,2017.0,"['Action', 'Adventure', 'Drama']",6.5,Laurent Bernier,935
8980,"Invisible, Inc.",2015.0,"['Adventure', 'Sci-Fi', 'Thriller']",6.5,Lisa Ann Beley,43
8981,Papa's Cupcakeria,2013.0,,6.5,,8
8982,Star Trek: The Next Generation: Klingon Honor Guard,1998.0,"['Action', 'Sci-Fi']",6.5,Christopher Clark,23
8983,The Incredible Adventures of Van Helsing III,2015.0,['Adventure'],6.5,Alex Warner,25
8984,Super Adventure Island,1992.0,"['Action', 'Adventure']",6.5,Kyon Kyon,13
8985,Loadout,2014.0,"['Action', 'Comedy', 'Sci-Fi']",6.5,,35
8986,Framed,2014.0,['Mystery'],6.5,Ben Boersch,30
8987,"Diabolik Lovers: More, Blood",2013.0,['Fantasy'],6.5,,75
8988,Lara Croft and the Temple of Osiris,2014.0,"['Action', 'Adventure', 'Family']",6.5,Keeley Hawes,266
8989,Akiba's Trip 2,2013.0,"['Action', 'Adventure']",6.5,Ryôta Ôsaka,38
8990,Battlefield: Hardline,2015.0,"['Action', 'Crime']",6.5,Ian Milham,2331
8991,Armikrog,2015.0,"['Adventure', 'Sci-Fi']",6.5,Michael J. Nelson,51
8992,Despicable Me: Minion Rush,2013.0,"['Animation', 'Action', 'Adventure']",6.5,Michael Beattie,174
8993,Star Trek V: The Final Frontier,1989.0,['Sci-Fi'],6.5,,21
8994,Donkey Kong,1982.0,"['Action', 'Family']",6.5,,33
8995,Punch Ball Mario Bros.,1984.0,['Action'],6.5,,18
8996,PixelJunk Monsters,2008.0,,6.5,,20
8997,Wii Sports Club,2013.0,['Sport'],6.5,Takayuki Shimamura,31
8998,Makyô densetsu,1988.0,"['Adventure', 'Fantasy']",6.5,Tokuhiro Takemori,9
8999,RayForce,1994.0,"['Action', 'Sci-Fi']",6.5,Yukio Ishikawa,9
9000,Face Noir,2013.0,['Drama'],6.5,Cesar Bittar,16
9001,Last Action Hero,1993.0,['Action'],6.5,,116
9002,Patapon 3,2011.0,"['Action', 'Music']",6.5,,23
9003,Lego Legends of Chima: Laval's Journey,2013.0,['Action'],6.5,David Boat,17
9004,Defiance,2013.0,"['Action', 'Sci-Fi']",6.5,Chris Jai Alex,125
9005,Deddo raijingu: Zonbi no ikenie,2009.0,"['Action', 'Adventure']",6.5,Yoshinori Kawano,14
9006,Knack,2013.0,"['Action', 'Adventure', 'Family']",6.5,Mark Cerny,510
9007,Wii Party U,2013.0,['Family'],6.5,Kenji Kikuchi,47
9008,Company of Heroes 2,2013.0,"['Action', 'War']",6.5,Damien Goodwin,280
9009,Rail Chase,1991.0,['Action'],6.5,,7
9010,Ghost Pilots,1991.0,"['Action', 'War']",6.5,,6
9011,Zeno Clash,2009.0,['Action'],6.5,Carmen Bordeu,48
9012,Cabela's Dangerous Hunts 2013,2012.0,['Action'],6.5,Jamieson Price,17
9013,The Super Spy,1990.0,['Action'],6.5,,12
9014,Renegade Ops,2011.0,"['Action', 'Mystery', 'Thriller']",6.5,Axel Lindberg,40
9015,Alien Storm,1990.0,"['Action', 'Sci-Fi']",6.5,,116
9016,Metro-Cross,1985.0,['Sci-Fi'],6.5,,8
9017,Violence Fight,1989.0,['Action'],6.5,,8
9018,Shadow Dancer,1989.0,"['Action', 'Fantasy']",6.5,,19
9019,Bomb Jack,1984.0,"['Family', 'Sci-Fi']",6.5,Michitaka Tsuruta,48
9020,Platoon,1987.0,"['Action', 'War']",6.5,Le Thanh Van,39
9021,Tatsujin,1988.0,"['Action', 'Adventure', 'Fantasy']",6.5,,14
9022,Last Duel: Inter Planet War 2012,1988.0,"['Action', 'Sci-Fi']",6.5,Takashi Nishiyama,8
9023,Thunder Blade,1987.0,['Action'],6.5,,24
9024,Tom & Jerry (and Tuffy),1991.0,,6.5,,18
9025,Mario Party 9,2012.0,"['Adventure', 'Family', 'Fantasy']",6.5,Kenji Kikuchi,327
9026,Unit 13,2012.0,['Action'],6.5,Seth Luisi,37
9027,Ratchet & Clank: Full Frontal Assault,2012.0,"['Adventure', 'Family', 'Fantasy']",6.5,James Arnold Taylor,217
9028,Get Bass,1999.0,['Action'],6.5,John Clark,26
9029,Combat School,1987.0,['Action'],6.5,,20
9030,Rush & Crash,1986.0,"['Action', 'Sci-Fi']",6.5,,8
9031,Knight Rider,1988.0,"['Action', 'Sci-Fi']",6.5,Matthew L. Johnston,28
9032,Vanguard,1981.0,"['Action', 'Sci-Fi']",6.5,,14
9033,Lady Bug,1981.0,['Family'],6.5,,15
9034,New Carnival Games,2010.0,,6.5,Charlie Bennett,14
9035,The Bureau: XCOM Declassified,2013.0,"['Action', 'Sci-Fi']",6.5,Morgan Gray,269
9036,Moon Cresta,1980.0,"['Action', 'Sci-Fi']",6.5,,18
9037,Operation Flashpoint: Red River,2011.0,"['Action', 'War']",6.5,Sion Lenton,132
9038,Monopoly: Streets,2010.0,['Game-Show'],6.5,Mo Davoudian,19
9039,Moria,1975.0,['Fantasy'],6.5,,7
9040,Hamurabi,1969.0,,6.5,,15
9041,Supêsu Inbêdâ 90,1990.0,"['Action', 'Sci-Fi']",6.5,,7
9042,Clone Wars Adventures,2010.0,['Sci-Fi'],6.5,David Acord,28
9043,A.B. Cop,1990.0,"['Action', 'Sci-Fi']",6.5,,6
9044,1941: Counter Attack,1990.0,"['Action', 'War']",6.5,Yoshiki Okamoto,20
9045,Ford Street Racing,2006.0,,6.5,,12
9046,Culpa Innata,2007.0,['Adventure'],6.5,Kari Keillor,10
9047,Might & Magic Heroes VI,2011.0,['Fantasy'],6.5,Erwan Le Breton,140
9048,Gun Metal,2002.0,,6.5,,16
9049,Tiger Woods PGA Tour 08,2007.0,,6.5,,24
9050,Mario & Sonikku AT Bankuba Orinpikku,2009.0,"['Family', 'Sport']",6.5,Takashi Iizuka,348
9051,Crackdown 2,2010.0,"['Action', 'Adventure', 'Crime']",6.5,Billy Thomson,245
9052,Trivial Pursuit,2009.0,['Game-Show'],6.5,Radek Majder,20
9053,Marvel Super Hero Squad: The Infinity Gauntlet,2010.0,['Action'],6.5,Tom Kenny,65
9054,Cabela's Big Game Hunter 2010,2009.0,,6.5,Owen Thomas,30
